0,51.5092544152295,-0.161045321097076,-0.0159458781398624,0.047031348907029,-1.96660840653116
0.5,51.5092506414934,-0.16104376787515,0.14594421526966,-0.0182780629113054,-3.11769670189876
1,51.5092502875184,-0.161044693203495,0.235666603334364,0.0129009139040123,-0.99393115932748
1.5,51.5092522530604,-0.161044494352018,0.505320231703448,-0.015731135327964,0.224598091855323
2,51.5092551334193,-0.161044397044157,0.759840657014604,0.00743147033306092,-0.125748762684083
2.5,51.5092590805148,-0.161044628951662,0.981797011036613,0.0111846228381517,0.266488319262225
3,51.5092639486289,-0.161044083639927,1.24055627768077,0.0140392759455087,0.533628918386615
3.5,51.5092692045127,-0.161043466898441,1.23592840725249,-0.0195998161789755,1.19681189460355
4,51.50927493475,-0.161043036564608,1.2439799704701,-0.00822738538880782,-1.83070611107596
4.5,51.5092802430339,-0.161042392479176,1.25007978035209,-0.00242623266363435,-1.52695528932515
5,51.5092857260866,-0.161042039154782,1.2372459720818,0.00373907252237368,-0.701945784692675
5.5,51.5092914657808,-0.161041776056884,1.2648631011806,-0.0261423375906806,0.376999966787677
6,51.5092969104338,-0.161041473472807,1.22932253090559,0.0358431100301114,-0.94381996000138
6.5,51.5093023435442,-0.161040851007581,1.2368913124603,0.0231940150867639,1.37666422771989
7,51.5093079081655,-0.161040468787638,1.2698080756809,-0.0125541518542496,0.321738668723833
7.5,51.5093135832672,-0.161040021950068,1.25202507174962,0.014330581175483,1.09770429268504
8,51.5093191233082,-0.161039554872365,1.23560521948731,0.00291343181502832,-1.12071666955264
8.5,51.5093247657001,-0.161039152892997,1.25680811306503,-0.00278618267107992,-2.49882880691591
9,51.5093303499815,-0.161038754809232,1.26150895866641,0.0172312393165785,-2.36612514254396
9.5,51.5093360803435,-0.161038197163938,1.26759277686299,0.0352118736495449,3.92810044201001
10,51.5093416941018,-0.161037696437165,1.23393534043142,0.0381530591765077,4.60975531392787
10.5,51.5093472552528,-0.161037439939322,1.24637645331276,0.0156359307902073,2.97549540509794
11,51.5093528979289,-0.161037294309242,1.2731498135967,0.000207110907241979,1.83730859738129
11.5,51.5093586060208,-0.161037122417266,1.25308755382244,0.0340621328209489,0.199732247918231
12,51.5093641704351,-0.161036965843888,1.25986271235757,-0.00903946980043796,-0.457053032116829
12.5,51.5093698083981,-0.161036980301684,1.23925540204366,-0.0174315779810219,-0.136425318878104
13,51.509375337927,-0.161036998471671,1.23904352322623,0.00195173213440243,-0.852602554451224
13.5,51.5093809587215,-0.161036974692449,1.24319846800794,0.0109915945617079,-1.81876367889685
14,51.5093865507693,-0.161036897376201,1.26840665777939,0.0132071405333588,-1.86087064558061
14.5,51.50939223259,-0.161036968582918,1.24375440280048,-0.044138270872364,0.261160228140748
15,51.5093977994077,-0.161037192232331,1.25324893117299,-0.0326221030100904,-1.68201809643614
15.5,51.5094033937074,-0.161037376570323,1.22467210130043,-0.0113924047224663,-4.18349450622639
16,51.5094088493659,-0.161037398269854,1.21633824733051,-0.00437401200440019,-3.80907464249477
16.5,51.5094143580304,-0.161037394970417,1.23918437615355,-0.0110934000901715,-1.45662029079903
17,51.5094198362206,-0.161037375249428,1.20969027248674,-0.000228740980155132,-1.14322534048851
17.5,51.5094253960928,-0.161037375817821,1.23621335162142,-0.00336668086052786,-1.66734089592881
18,51.5094308663252,-0.161037273609457,1.24856356235025,0.00568929614320618,-1.72923278985615
18.5,51.5094365128608,-0.16103721386347,1.23086636875862,-0.011214789481902,-1.16257212173274
19,51.5094419284711,-0.161037120782611,1.24224757824872,0.0030886940765847,-1.22871260857361
19.5,51.5094476616407,-0.161036936411792,1.25255701333678,0.0147413041251629,1.51407709539673
20,51.5094532981777,-0.161036748802511,1.25800328599726,0.0119534550062785,1.44127070308069
20.5,51.5094588344791,-0.161036614325951,1.24133809195977,0.00834354567122889,0.27871379125728
21,51.5094643817026,-0.161036429094678,1.227280012497,0.0184409756710919,-0.900905697208473
21.5,51.5094698600536,-0.16103619123614,1.23524434197004,0.00848963045879195,2.07964841628277
22,51.5094754138855,-0.161036187749926,1.25878232109971,-0.027109539501778,0.117130402839594
22.5,51.5094809656069,-0.161036283761462,1.23967189607398,-0.0166244845301054,-1.70187735129864
23,51.5094866228223,-0.161036405144937,1.25674761997129,-0.0217609974060116,0.197526726104154
23.5,51.5094920834592,-0.161036329527147,1.20531842133685,0.0261295408468901,1.17942721172097
24,51.509497631416,-0.161036216434845,1.23843563220454,0.00844207532919665,-1.38745784554041
24.5,51.5095031110554,-0.161036174307301,1.23177948084345,-0.00861025046693026,-0.670691780971341
25,51.50950871289,-0.161036204247782,1.25121221652663,-0.00795762962968888,0.50402245333245
25.5,51.5095143112539,-0.161036354003315,1.25427865016339,-0.0424067083179439,-0.0759607932200497
26,51.5095199621206,-0.161036473286312,1.27183778246667,0.00490615936046132,-0.139391598480651
26.5,51.5095255944802,-0.161036543484816,1.25085801497209,-0.0240659782093387,-2.83626131334728
27,51.509531105134,-0.161036647647253,1.2094916175632,-0.00900429960030767,-2.06190354316465
27.5,51.509536638395,-0.161036852055529,1.23967312690136,-0.0565493324071115,1.7351897676416
28,51.5095421961381,-0.161037117447349,1.2519284406553,-0.0304006595794912,0.720519323114761
28.5,51.5095477854628,-0.161037385306512,1.24052937657911,-0.0367790984922447,0.704041195113362
29,51.5095533545491,-0.161037687718036,1.24696658188992,-0.0458110529126105,-2.56796619472882
29.5,51.5095589366509,-0.161037977355016,1.24144441239451,-0.0275333611615125,-3.02885466281661
30,51.5095645650213,-0.161038132705967,1.25157581931852,-0.00596379197923919,-3.14850349403934
30.5,51.5095701674506,-0.161038152073908,1.25136558694228,-0.0152504419191163,-1.86025428906724
31,51.5095757754451,-0.161038219489253,1.25637166910486,-0.0134780273218199,0.441794755044758
31.5,51.5095813334358,-0.161038231919462,1.23207242906236,-0.000775312472810624,0.358334605864964
32,51.5095868690694,-0.1610382666112,1.23486307675375,-0.0199945134552206,2.55790005262148
32.5,51.5095918489684,-0.161038307785786,0.994168053738538,-0.0194624801013861,0.539760712176334
33,51.5095955804255,-0.161038489068358,0.749004850760413,-0.0116053060219848,-3.19435104146774
33.5,51.5095983741654,-0.161038546189709,0.510274997166934,-0.0244632601136098,-3.20594965436417
34,51.5095998440305,-0.161038605262379,0.234246190120971,0.00158051875098,-0.28750149370466
34.5,51.5096008107453,-0.16103828391205,0.22675578883622,0.0684242409535697,11.203674673823
35,51.5096018935678,-0.16103750144117,0.253183616289117,0.131972745796938,30.2248191208822
35.5,51.5096027800951,-0.16103632765073,0.17298945249168,0.176916742176237,46.4596973047494
